grupo,customer_types,sin_tacc,event_date,reserved_at,canceled_at,checked_at,anticipacion_min,status,customer_id
Becas personal,Becas Docentes,False,2026-07-24,2026-07-24 08:18:08.078000-03:00,,2026-07-24 12:30:24.123000-03:00,252.26741666666666,used,5976
Becas personal,Becas Docentes,False,2026-07-24,2026-07-24 09:50:58.652000-03:00,,2026-07-24 12:48:09.506000-03:00,177.18089999999998,used,6030
Becas personal,Becas Docentes,False,2026-07-24,2026-07-24 08:00:15.635000-03:00,,2026-07-24 12:48:11.896000-03:00,287.9376833333333,used,6031
Becas personal,Becas Docentes,False,2026-07-24,2026-07-24 09:35:23.249000-03:00,,2026-07-24 12:48:14.186000-03:00,192.84895,used,6032
Becas personal,Becas Docentes,False,2026-07-24,2026-07-24 08:42:45.416000-03:00,,2026-07-24 13:13:37.599000-03:00,270.8697166666667,used,6119
Becas personal,Becas Docentes,False,2026-07-24,2026-07-24 08:34:36.459000-03:00,,2026-07-24 13:24:15.831000-03:00,289.6562,used,6159
Becas personal,Becas Docentes,False,2026-07-24,2026-07-24 09:30:41.041000-03:00,,2026-07-24 13:33:23.025000-03:00,242.69973333333334,used,6191
Becas personal,Becas Docentes,False,2026-07-24,2026-07-24 08:35:58.271000-03:00,,2026-07-24 13:36:02.591000-03:00,300.072,used,6200
Becas personal,Becas Docentes,False,2026-07-24,2026-07-24 10:23:36.367000-03:00,,2026-07-24 13:39:06.186000-03:00,195.49698333333333,used,6209
Becas personal,Becas Docentes,False,2026-07-24,2026-07-24 09:16:02.236000-03:00,,2026-07-24 13:55:07.828000-03:00,279.0932,used,6253
Becas personal,Becas Docentes,False,2026-07-24,2026-07-24 09:54:27.523000-03:00,,2026-07-24 14:04:18.705000-03:00,249.85303333333334,used,6280
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 10:30:20.480000-03:00,,2026-07-27 12:08:42.954000-03:00,98.37456666666667,used,6426
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 08:04:22.494000-03:00,,2026-07-27 12:09:50.949000-03:00,245.47425,used,6442
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 09:49:11.692000-03:00,,2026-07-27 12:15:33.808000-03:00,146.3686,used,6472
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 08:10:02.193000-03:00,,2026-07-27 12:22:55.730000-03:00,252.89228333333332,used,6507
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 09:02:47.691000-03:00,,2026-07-27 12:22:58.244000-03:00,200.17588333333333,used,6508
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 08:02:01.338000-03:00,,2026-07-27 12:23:26.634000-03:00,261.4216,used,6511
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 08:21:14.923000-03:00,,2026-07-27 12:35:47.014000-03:00,254.53485,used,6565
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 09:34:07.072000-03:00,,2026-07-27 12:56:33.456000-03:00,202.43973333333332,used,6655
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 09:35:11.921000-03:00,,2026-07-27 12:56:40.271000-03:00,201.4725,used,6656
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 08:49:21.961000-03:00,,2026-07-27 12:56:43.160000-03:00,247.35331666666667,used,6657
