grupo,customer_types,sin_tacc,event_date,reserved_at,canceled_at,checked_at,anticipacion_min,status,customer_id
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:00:29.759000-03:00,,2026-07-01 12:18:51.209000-03:00,258.3575,used,192
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:05:57.598000-03:00,,2026-07-01 12:19:00.642000-03:00,193.05073333333334,used,194
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:55:56.289000-03:00,,2026-07-01 12:19:04.845000-03:00,203.14260000000002,used,195
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:03:38.117000-03:00,,2026-07-01 12:19:44.855000-03:00,136.1123,used,200
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:02:18.870000-03:00,,2026-07-01 12:20:18.608000-03:00,197.99563333333333,used,204
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:59:35.463000-03:00,,2026-07-01 12:20:45.248000-03:00,141.16308333333333,used,210
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:13:07.910000-03:00,,2026-07-01 12:20:51.174000-03:00,247.72106666666664,used,212
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:00:55.780000-03:00,,2026-07-01 12:20:55.404000-03:00,259.99373333333335,used,214
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:01:20.214000-03:00,,2026-07-01 12:21:03.556000-03:00,259.7223666666667,used,215
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:01:47.425000-03:00,,2026-07-01 12:21:47.358000-03:00,259.99888333333337,used,219
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:01:34.576000-03:00,,2026-07-01 12:22:15.458000-03:00,260.68136666666663,used,229
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:03:57.806000-03:00,,2026-07-01 12:22:23.674000-03:00,198.43113333333335,used,231
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:59:48.834000-03:00,,2026-07-01 12:22:26.484000-03:00,142.6275,used,232
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:42:50.560000-03:00,,2026-07-01 12:22:33.174000-03:00,219.71023333333332,used,234
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:43:49.606000-03:00,,2026-07-01 12:22:35.481000-03:00,218.76458333333332,used,235
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:42:18.218000-03:00,,2026-07-01 12:23:04.278000-03:00,220.76766666666666,used,241
