grupo,customer_types,sin_tacc,event_date,reserved_at,canceled_at,checked_at,anticipacion_min,status,customer_id
Personal,Docente,False,2026-08-03,2026-08-03 10:49:20.805000-03:00,,2026-08-03 12:52:37.663000-03:00,123.28096666666667,used,10745
Personal,Docente,False,2026-08-03,2026-08-03 09:17:55.013000-03:00,,2026-08-03 13:54:39.251000-03:00,276.7373,used,11181
Personal,Docente,False,2026-08-04,2026-08-04 08:14:58.316000-03:00,,2026-08-04 12:06:08.318000-03:00,231.16670000000002,used,11455
Personal,Docente,False,2026-08-04,2026-08-04 09:41:55.020000-03:00,,2026-08-04 12:25:10.503000-03:00,163.25805,used,11642
Personal,Docente,False,2026-08-04,2026-08-04 10:02:17.213000-03:00,,2026-08-04 12:34:04.830000-03:00,151.79361666666668,used,11722
Personal,Docente,False,2026-08-04,2026-08-04 08:19:09.045000-03:00,,2026-08-04 12:47:32.289000-03:00,268.3874,used,11837
Personal,Docente,False,2026-08-04,2026-08-04 09:15:45.359000-03:00,,2026-08-04 12:49:36.703000-03:00,213.85573333333332,used,11863
Personal,Docente,False,2026-08-04,2026-08-04 08:56:04.662000-03:00,,2026-08-04 12:58:24.010000-03:00,242.32246666666666,used,11954
Personal,Docente,False,2026-08-04,2026-08-04 09:33:53.891000-03:00,,2026-08-04 12:58:38.598000-03:00,204.74511666666666,used,11957
Personal,Docente,False,2026-08-04,2026-08-04 09:31:15.827000-03:00,,2026-08-04 13:18:59.731000-03:00,227.73173333333335,used,12109
Personal,Docente,False,2026-08-04,2026-08-04 08:08:04.907000-03:00,,2026-08-04 13:25:27.734000-03:00,317.38045,used,12159
Personal,Docente,False,2026-08-04,2026-08-04 08:09:38.257000-03:00,,2026-08-04 13:25:45.912000-03:00,316.1275833333333,used,12160
Personal,Docente,False,2026-08-04,2026-08-04 09:48:19.330000-03:00,,2026-08-04 13:43:17.571000-03:00,234.97068333333334,used,12291
Personal,Docente,False,2026-08-04,2026-08-04 09:35:26.442000-03:00,,2026-08-04 13:49:50.770000-03:00,254.40546666666665,used,12326
Personal,Docente,False,2026-08-04,2026-08-04 08:26:20.111000-03:00,,2026-08-04 14:07:45.160000-03:00,341.41748333333334,used,12409
Personal,Docente,False,2026-08-05,2026-08-05 09:37:46.928000-03:00,,2026-08-05 12:53:09.944000-03:00,195.3836,used,13009
Personal,Docente,False,2026-08-05,2026-08-05 09:31:24.509000-03:00,,2026-08-05 12:53:12.613000-03:00,201.80173333333332,used,13010
Personal,Docente,False,2026-08-05,2026-08-05 10:54:02.861000-03:00,,2026-08-05 12:53:39.628000-03:00,119.61278333333333,used,13017
